departamento,provincia,municipio,localidad,recinto,mesa,inscritos_2019,inscritos_2020,cc_2019,fpv_2019,mts_2019,ucs_2019,mas_2019,x21f_2019,pdc_2019,mnr_2019,pan_2019,creemos_2020,mas_2020,fpv_2020,pan_2020,cc_2020
Santa Cruz,Ichilo,San Carlos,Santa Fé de Yapacaní,Esc. Fiscal De Ninos Santa Fe,76324,227,220,32,1,0,1,105,14,36,0,0,104,41,3,1,27
Santa Cruz,Ichilo,San Carlos,Santa Fé de Yapacaní,Esc. Fiscal De Ninos Santa Fe,76325,226,220,45,0,0,0,97,23,26,0,0,119,43,2,0,29
Santa Cruz,Ichilo,San Carlos,Santa Fé de Yapacaní,Esc. Fiscal De Ninos Santa Fe,76326,224,220,44,0,1,0,114,14,14,1,0,103,47,2,1,32
Santa Cruz,Ichilo,San Carlos,Santa Fé de Yapacaní,Esc. Fiscal De Ninos Santa Fe,76327,229,220,51,1,0,0,100,21,20,0,0,93,50,0,1,42
Santa Cruz,Ichilo,San Carlos,Santa Fé de Yapacaní,Esc. Fiscal De Ninos Santa Fe,76328,229,220,47,0,0,0,97,16,25,1,0,99,70,0,1,22
Santa Cruz,Ichilo,San Carlos,Santa Fé de Yapacaní,Esc. Fiscal De Ninos Santa Fe,76329,219,220,55,2,2,0,80,31,16,0,1,94,44,2,0,48
Santa Cruz,Ichilo,San Carlos,Santa Fé de Yapacaní,Esc. Fiscal De Ninos Santa Fe,76330,226,220,53,0,1,0,88,14,33,0,0,82,46,1,0,28
Santa Cruz,Ichilo,San Carlos,Santa Fé de Yapacaní,Esc. Fiscal De Ninos Santa Fe,76331,231,220,53,1,1,0,109,9,25,0,1,121,29,2,1,35
Santa Cruz,Ichilo,San Carlos,Santa Fé de Yapacaní,Esc. Fiscal De Ninos Santa Fe,76332,228,220,42,0,1,1,88,18,18,0,2,122,35,1,0,16
Santa Cruz,Ichilo,San Carlos,Santa Fé de Yapacaní,Esc. Fiscal De Ninos Santa Fe,76333,228,220,39,0,1,1,122,10,16,1,1,90,56,1,0,25
Santa Cruz,Ichilo,Yapacaní,El Palmar (Ichilo),Esc. U.E. Nucleo Central,76336,229,220,13,1,2,0,144,4,21,3,2,67,71,4,1,37
Santa Cruz,Ichilo,Yapacaní,El Palmar (Ichilo),Esc. U.E. Nucleo Central,76337,230,220,18,2,3,0,147,12,21,1,1,60,74,7,1,36
Santa Cruz,Ichilo,Yapacaní,Cascabel,Esc. U.E. Cascabel,76340,226,220,9,0,0,0,156,11,16,0,0,110,22,0,1,36
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Cesar Banzer Aliaga,76342,220,220,32,0,1,0,115,8,36,0,2,120,20,1,0,32
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Cesar Banzer Aliaga,76343,223,220,39,0,4,0,113,6,24,0,1,117,22,1,1,27
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Cesar Banzer Aliaga,76344,221,220,33,0,2,1,99,15,31,0,0,139,13,5,0,22
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Cesar Banzer Aliaga,76345,224,220,45,2,2,1,109,8,26,0,1,101,26,3,0,39
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Cesar Banzer Aliaga,76346,223,220,27,1,3,0,114,8,27,0,2,112,28,1,0,25
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Cesar Banzer Aliaga,76347,224,220,31,1,3,0,116,8,32,1,2,123,24,4,0,30
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Cesar Banzer Aliaga,76348,223,220,15,1,4,0,120,13,28,0,0,117,8,3,0,41
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Cesar Banzer Aliaga,76349,224,220,25,0,3,1,107,11,34,1,1,110,28,1,0,20
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Cesar Banzer Aliaga,76350,225,220,8,0,1,0,144,6,33,3,1,110,21,1,1,27
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Cesar Banzer Aliaga,76351,223,220,34,2,1,1,86,7,25,2,2,101,23,1,1,37
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Cesar Banzer Aliaga,76352,221,220,40,1,2,2,88,14,29,2,2,120,25,1,0,38
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Cesar Banzer Aliaga,76353,223,220,23,0,1,0,136,6,29,0,0,119,11,1,0,32
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Cesar Banzer Aliaga,76354,223,220,24,2,2,0,112,7,40,1,2,115,24,0,1,36
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Cesar Banzer Aliaga,76355,225,220,39,0,0,0,112,7,32,0,0,108,20,7,0,38
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Cesar Banzer Aliaga,76356,230,220,35,2,7,0,117,5,27,0,1,114,18,3,2,30
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Cesar Banzer Aliaga,76357,225,220,34,0,4,0,112,7,26,0,1,112,22,0,1,26
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Cesar Banzer Aliaga,76358,224,220,34,0,0,1,106,8,35,0,0,117,25,2,0,27
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Cesar Banzer Aliaga,76359,220,220,31,1,2,0,117,3,35,2,0,118,16,1,0,40
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Cesar Banzer Aliaga,76360,223,220,34,1,1,1,120,4,32,0,1,122,21,1,1,28
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Cesar Banzer Aliaga,76361,223,220,36,1,2,0,126,3,23,1,1,121,18,1,0,37
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Cesar Banzer Aliaga,76362,228,220,33,2,1,0,117,10,27,1,2,95,12,6,2,29
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Cesar Banzer Aliaga,76363,223,220,41,0,4,1,112,5,27,1,1,104,16,4,1,43
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Cesar Banzer Aliaga,76364,224,220,33,3,3,0,112,9,33,0,1,117,25,1,0,19
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Cesar Banzer Aliaga,76366,228,220,29,0,0,1,115,10,28,0,1,123,16,3,0,35
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Cesar Banzer Aliaga,76367,230,220,39,0,1,1,121,8,27,0,0,122,23,2,1,31
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Cesar Banzer Aliaga,76368,231,220,18,1,0,3,126,8,35,1,3,136,22,0,0,32
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Cesar Banzer Aliaga,76369,220,220,25,1,2,1,108,6,39,2,0,134,11,2,0,32
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Cesar Banzer Aliaga,76370,231,220,40,0,1,0,120,13,20,0,0,119,30,0,0,30
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Cesar Banzer Aliaga,76371,227,220,40,0,1,0,113,5,33,1,0,115,15,3,0,47
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Cesar Banzer Aliaga,76372,225,220,40,0,1,1,94,5,49,0,0,123,31,2,0,20
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Cesar Banzer Aliaga,76373,224,220,37,0,0,0,120,16,22,0,0,115,30,0,0,34
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Cesar Banzer Aliaga,76374,227,220,23,0,0,1,121,10,36,0,0,108,21,2,1,54
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Cesar Banzer Aliaga,76375,219,220,36,0,1,0,107,12,24,0,1,118,18,2,0,31
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Cesar Banzer Aliaga,76376,223,220,28,1,4,0,108,5,40,0,0,111,26,1,2,36
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Cesar Banzer Aliaga,76377,228,220,21,0,0,0,124,8,31,1,0,105,33,1,0,38
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. German Busch,76379,233,220,35,0,3,0,112,5,40,1,0,104,14,0,0,42
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. German Busch,76380,227,220,15,0,10,0,96,48,12,2,0,118,16,4,1,48
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. German Busch,76381,236,220,42,1,1,0,95,22,36,0,0,128,10,0,0,32
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. German Busch,76382,226,220,24,1,2,0,126,5,34,0,1,133,16,1,1,26
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. German Busch,76383,221,220,21,0,0,0,104,14,44,2,5,147,12,1,0,29
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. German Busch,76384,230,220,21,0,2,1,108,15,41,2,0,128,2,4,2,45
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. German Busch,76385,233,220,18,0,0,1,134,4,36,1,0,109,18,1,0,36
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. German Busch,76386,231,220,33,1,0,0,124,14,28,0,1,130,21,1,0,25
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. German Busch,76387,232,220,19,0,4,0,107,13,50,0,0,133,13,1,0,39
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. German Busch,76388,238,220,37,0,2,1,97,11,45,1,0,130,8,4,0,35
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. German Busch,76389,230,220,31,1,1,0,124,8,27,1,0,129,12,1,0,44
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. German Busch,76390,226,220,40,1,1,0,104,11,28,0,1,125,23,0,0,29
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. German Busch,76391,228,220,35,0,2,0,110,9,36,0,0,136,21,0,1,28
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. German Busch,76392,230,220,37,1,1,0,108,7,43,0,1,105,33,3,1,41
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. German Busch,76393,232,220,29,2,3,0,119,5,26,0,0,128,12,1,2,38
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. German Busch,76394,231,220,38,0,1,1,103,11,35,1,1,119,26,5,0,35
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. German Busch,76395,235,220,43,1,1,0,110,8,36,1,0,117,16,2,0,36
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. German Busch,76396,232,220,30,0,1,0,118,10,33,1,0,133,25,2,0,23
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. German Busch,76397,229,220,30,0,0,0,113,7,45,0,0,122,13,2,2,45
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. German Busch,76398,232,220,24,1,0,1,125,4,42,0,2,135,14,3,1,30
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. German Busch,76399,232,220,31,0,2,0,119,6,40,0,0,110,26,2,1,45
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. German Busch,76400,229,220,24,0,1,0,130,11,26,1,0,133,13,0,2,24
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. German Busch,76401,232,220,38,0,0,0,117,9,35,1,0,139,10,1,0,35
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. German Busch,76402,232,220,41,2,3,0,103,12,35,0,2,137,21,0,1,26
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. German Busch,76403,228,220,29,0,1,1,103,19,39,0,0,132,20,1,0,31
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. German Busch,76404,225,220,31,0,0,0,108,15,38,0,0,131,13,0,1,41
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. German Busch,76405,224,220,42,0,5,0,99,4,33,1,0,121,10,1,0,35
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Nuevo Simon Bollivar,76407,229,220,26,0,1,1,121,8,31,0,4,122,20,0,2,40
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Nuevo Simon Bollivar,76409,225,220,37,0,1,0,101,13,37,0,1,105,48,1,0,27
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Nuevo Simon Bollivar,76410,228,220,26,1,1,0,118,8,36,0,1,103,32,0,2,36
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Nuevo Simon Bollivar,76411,223,220,20,0,2,0,102,11,46,1,1,112,47,3,1,27
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Nuevo Simon Bollivar,76412,229,220,19,0,0,0,142,5,31,0,3,97,15,0,0,29
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Nuevo Simon Bollivar,76413,224,220,42,0,1,0,110,5,31,0,2,83,56,1,1,41
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Nuevo Simon Bollivar,76414,229,220,15,0,2,0,126,13,34,0,0,89,48,3,0,23
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Nuevo Simon Bollivar,76415,229,220,40,1,4,1,118,9,28,0,1,108,50,3,0,25
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Nuevo Simon Bollivar,76416,227,220,33,1,1,0,120,6,38,0,1,79,63,2,0,39
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Nuevo Simon Bollivar,76417,230,220,38,0,4,0,114,10,34,0,0,89,33,4,0,47
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Nuevo Simon Bollivar,76418,232,220,20,1,2,0,131,8,29,0,0,109,30,0,0,39
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Nuevo Simon Bollivar,76419,229,220,40,1,3,0,111,5,34,0,0,94,33,4,2,37
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Nuevo Simon Bollivar,76420,230,220,23,1,1,0,118,14,41,0,1,127,24,3,1,29
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Nuevo Simon Bollivar,76421,231,220,24,3,5,0,109,9,36,1,0,94,33,1,0,42
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Nuevo Simon Bollivar,76422,231,220,33,2,1,0,122,5,28,0,0,113,35,2,1,36
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Nuevo Simon Bollivar,76423,234,220,26,0,2,0,121,7,33,0,2,107,43,1,0,27
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Nuevo Simon Bollivar,76424,226,220,23,1,1,0,121,10,38,1,2,100,34,2,0,38
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Nuevo Simon Bollivar,76425,228,220,30,1,1,0,109,10,44,0,0,69,58,1,0,28
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Nuevo Simon Bollivar,76426,226,220,39,0,2,0,97,15,35,1,1,104,39,3,0,40
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Nuevo Simon Bollivar,76428,228,220,21,0,2,0,126,16,32,0,0,110,23,2,2,34
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Nuevo Simon Bollivar,76429,231,220,36,0,0,0,118,7,35,1,2,123,24,0,0,27
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Nacional Bolivia,76431,237,220,25,0,2,0,116,3,52,0,0,113,26,2,0,33
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Nacional Bolivia,76432,239,220,16,0,3,0,149,8,34,0,1,134,18,3,0,36
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Nacional Bolivia,76434,237,220,23,0,0,0,144,6,40,0,0,121,19,3,1,29
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),Esc. Nacional Bolivia,76435,234,220,23,2,2,0,121,11,40,0,1,106,16,1,1,40
Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),U.E. 25 de Mayo,76442,203,220,26,0,1,0,97,8,45,1,1,124,20,5,0,13
Santa Cruz,Ichilo,Yapacaní,Choré,Esc. Mariscal Sucre,76445,231,220,23,1,0,0,129,13,23,1,0,98,45,1,0,14
Santa Cruz,Ichilo,Yapacaní,Choré,Esc. Mariscal Sucre,76448,225,220,32,1,3,0,132,13,19,0,0,127,4,1,2,26
Santa Cruz,Ichilo,Yapacaní,Choré,Esc. Mariscal Sucre,76449,216,220,15,1,0,0,114,9,24,0,1,160,4,1,2,23
Santa Cruz,Ichilo,Yapacaní,Choré,U.E.Franz Tamayo,76452,227,220,6,1,1,0,181,3,21,0,0,33,78,7,5,17
Santa Cruz,Ichilo,Yapacaní,Los Pozos,Esc. U.E. Nucleo Central los Pozos,76453,230,220,4,0,2,3,154,6,30,2,0,51,69,2,1,13
Santa Cruz,Ichilo,Yapacaní,San Germán,Esc. Don Bosco Fe y Alegria,76455,225,220,27,0,5,0,122,5,18,0,1,54,83,3,0,28
Santa Cruz,Ichilo,Yapacaní,San Germán,Esc. Don Bosco Fe y Alegria,76456,228,220,17,0,2,1,147,6,22,0,0,46,73,5,3,34
Santa Cruz,Ichilo,Yapacaní,San Germán,Esc. Don Bosco Fe y Alegria,76457,223,220,9,1,4,0,158,4,15,0,0,44,72,3,2,28
Santa Cruz,Ichilo,Yapacaní,San Germán,Esc. Don Bosco Fe y Alegria,76458,223,220,19,1,0,0,134,8,25,1,0,47,74,5,3,22
Santa Cruz,Ichilo,Yapacaní,San Germán,Esc. Don Bosco Fe y Alegria,76460,219,220,19,0,5,0,131,5,19,0,0,1,183,4,0,6
Santa Cruz,Ichilo,Yapacaní,San Germán,Esc. Don Bosco Fe y Alegria,76461,225,220,20,0,2,0,134,10,20,0,0,1,186,3,1,3
Santa Cruz,Ichilo,Yapacaní,San Germán,Esc. Don Bosco Fe y Alegria,76462,229,220,8,0,4,0,174,4,18,0,0,2,179,2,1,7
Santa Cruz,Ichilo,Yapacaní,San Germán,Esc. Don Bosco Fe y Alegria,76463,220,220,23,1,3,0,132,3,19,3,0,2,176,2,1,3
Santa Cruz,Ichilo,Yapacaní,San Germán,Esc. Don Bosco Fe y Alegria,76464,226,220,28,3,2,0,130,7,22,1,0,5,179,0,1,6
Santa Cruz,Ichilo,Yapacaní,Puerto Grether,Esc. U.E. German Busch (P. Grether),76468,228,220,9,1,1,0,131,21,19,2,1,15,138,2,1,27
Santa Cruz,Ichilo,Yapacaní,Campo Vibora,Esc. Noel Kenp Mercado,76476,230,220,2,0,2,0,181,2,14,0,0,1,171,2,0,3
Santa Cruz,Ichilo,San Juan,La Enconada,Nucleo Central La Enconada,76489,229,220,22,1,4,1,142,7,19,0,1,65,63,4,0,31
Santa Cruz,Ichilo,San Juan,San Juan,Esc. Popular Don Bosco,76497,212,220,65,0,0,0,59,24,23,2,0,1,179,2,0,3
Santa Cruz,Ichilo,San Juan,San Juan,Esc. Popular Don Bosco,76499,199,198,85,0,0,1,62,14,9,0,2,1,170,1,0,0
Santa Cruz,Ichilo,San Juan,San Juan,Esc. Popular Don Bosco,76500,222,220,47,3,1,1,99,24,14,0,1,78,84,3,1,21
Santa Cruz,Ichilo,San Juan,San Juan,Esc. Popular Don Bosco,76501,230,220,55,2,1,0,79,25,27,0,4,82,79,6,1,19
Santa Cruz,Ichilo,San Juan,San Juan,Esc. Popular Don Bosco,76502,213,220,73,1,0,0,66,17,20,1,0,98,65,3,1,19
Santa Cruz,Ichilo,San Juan,San Juan,Esc. Popular Don Bosco,76503,209,220,70,2,1,0,66,29,12,1,1,60,98,6,2,9
Santa Cruz,Ichilo,San Juan,San Juan,Esc. Popular Don Bosco,76504,221,220,64,2,1,1,65,19,14,1,0,70,92,0,3,18
Santa Cruz,Ichilo,San Juan,Estacion Raul Menacho,U.E. Raul Menacho,76507,228,220,25,1,1,3,123,18,16,0,1,59,88,0,1,20
Santa Cruz,Ichilo,San Juan,Estacion Ayacucho,U.E. Ayacucho,76509,225,220,21,6,4,3,125,7,21,1,0,80,80,3,1,16
Santa Cruz,Ichilo,San Juan,Estacion Ayacucho,U.E. Ayacucho,76510,116,125,20,1,1,0,55,7,15,0,0,36,52,3,0,6
Santa Cruz,Andres Ibañez,Santa Cruz de La Sierra,Santa Cruz de la Sierra,Col.  Anita Suarez De Leygue,74697,230,220,82,0,0,0,80,17,14,2,1,77,65,1,0,41
Santa Cruz,Andres Ibañez,Santa Cruz de La Sierra,Santa Cruz de la Sierra,Col.  Anita Suarez De Leygue,74698,232,220,109,0,0,1,61,15,21,0,1,79,68,0,1,37
Santa Cruz,Andres Ibañez,Santa Cruz de La Sierra,Santa Cruz de la Sierra,Col.  Anita Suarez De Leygue,74699,234,220,85,0,1,0,81,18,14,4,0,91,63,3,0,28
Santa Cruz,Andres Ibañez,Santa Cruz de La Sierra,Santa Cruz de la Sierra,Col.  Anita Suarez De Leygue,74700,236,220,101,0,1,1,76,16,10,1,1,80,53,2,0,39
Santa Cruz,Andres Ibañez,Santa Cruz de La Sierra,Santa Cruz de la Sierra,Col.  Anita Suarez De Leygue,74701,231,220,97,0,1,1,76,9,19,2,1,75,64,2,0,33
Santa Cruz,Andres Ibañez,Santa Cruz de La Sierra,Santa Cruz de la Sierra,Col.  Anita Suarez De Leygue,74702,236,220,96,1,0,2,57,25,20,0,2,91,54,0,0,49
Santa Cruz,Andres Ibañez,Santa Cruz de La Sierra,Santa Cruz de la Sierra,Col.  Anita Suarez De Leygue,74703,232,220,103,0,1,1,66,12,9,6,1,100,60,2,0,25
Santa Cruz,Andres Ibañez,Santa Cruz de La Sierra,Santa Cruz de la Sierra,Col.  Anita Suarez De Leygue,74705,233,220,103,0,0,1,58,20,18,1,0,85,67,1,1,36
Santa Cruz,Andres Ibañez,Santa Cruz de La Sierra,Santa Cruz de la Sierra,Col.  Anita Suarez De Leygue,74706,235,220,114,0,0,1,77,11,7,4,0,105,52,0,0,37
Santa Cruz,Andres Ibañez,Santa Cruz de La Sierra,Santa Cruz de la Sierra,Col.  Anita Suarez De Leygue,74707,232,220,115,0,1,2,54,26,12,2,2,109,48,0,0,40
Santa Cruz,Andres Ibañez,Santa Cruz de La Sierra,Santa Cruz de la Sierra,Col.  Anita Suarez De Leygue,74708,234,220,88,1,0,2,79,16,17,1,0,99,55,2,0,37
Santa Cruz,Andres Ibañez,Santa Cruz de La Sierra,Santa Cruz de la Sierra,Col.  Anita Suarez De Leygue,74709,228,220,94,0,1,0,66,20,18,3,0,89,61,1,0,36
Santa Cruz,Andres Ibañez,Santa Cruz de La Sierra,Santa Cruz de la Sierra,Colegio El Progreso,74711,226,220,74,0,0,2,77,13,29,0,1,57,103,3,0,35
Santa Cruz,Andres Ibañez,Santa Cruz de La Sierra,Santa Cruz de la Sierra,Colegio El Progreso,74712,233,220,91,0,0,0,69,22,14,0,0,82,64,4,0,42
Santa Cruz,Andres Ibañez,Santa Cruz de La Sierra,Santa Cruz de la Sierra,Colegio El Progreso,74713,232,220,73,0,0,0,79,16,16,1,1,93,58,0,0,24
Santa Cruz,Andres Ibañez,Santa Cruz de La Sierra,Santa Cruz de la Sierra,Colegio El Progreso,74714,232,220,83,0,1,0,78,12,17,3,0,98,59,0,0,33
Santa Cruz,Andres Ibañez,Santa Cruz de La Sierra,Santa Cruz de la Sierra,Colegio El Progreso,74715,228,220,68,0,1,0,96,8,16,0,0,82,59,3,0,42
Santa Cruz,Andres Ibañez,Santa Cruz de La Sierra,Santa Cruz de la Sierra,Colegio El Progreso,74716,228,220,53,0,0,2,88,19,26,1,0,87,53,3,1,42
Santa Cruz,Andres Ibañez,Santa Cruz de La Sierra,Santa Cruz de la Sierra,Colegio El Progreso,74717,224,220,86,1,1,0,56,20,14,2,1,101,56,2,1,31
Santa Cruz,Andres Ibañez,Santa Cruz de La Sierra,Santa Cruz de la Sierra,Colegio El Progreso,74718,229,220,81,0,1,1,68,14,29,1,0,84,67,0,0,34
Santa Cruz,Andres Ibañez,Santa Cruz de La Sierra,Santa Cruz de la Sierra,Colegio El Progreso,74719,224,220,69,0,1,1,74,11,19,0,0,87,57,1,1,32
Santa Cruz,Andres Ibañez,Santa Cruz de La Sierra,Santa Cruz de la Sierra,Colegio El Progreso,74720,227,220,81,1,0,0,76,9,17,0,4,64,78,5,1,34
Santa Cruz,Andres Ibañez,Santa Cruz de La Sierra,Santa Cruz de la Sierra,Colegio El Progreso,74721,230,220,88,1,0,2,75,10,11,4,0,82,65,1,1,43
Santa Cruz,Andres Ibañez,Santa Cruz de La Sierra,Santa Cruz de la Sierra,Colegio El Progreso,74722,228,220,65,0,0,1,101,10,16,1,2,107,48,1,1,25
Santa Cruz,Andres Ibañez,Santa Cruz de La Sierra,Santa Cruz de la Sierra,Colegio El Progreso,74723,227,220,78,0,0,0,75,9,10,0,2,101,47,2,1,36
Santa Cruz,Andres Ibañez,Santa Cruz de La Sierra,Santa Cruz de la Sierra,Colegio El Progreso,74724,225,220,86,0,0,3,82,16,4,1,1,71,69,2,0,48
Santa Cruz,Andres Ibañez,Santa Cruz de La Sierra,Santa Cruz de la Sierra,Colegio El Progreso,74725,229,220,81,0,0,1,86,18,6,2,4,91,46,2,1,36
Santa Cruz,Andres Ibañez,Santa Cruz de La Sierra,Santa Cruz de la Sierra,Colegio El Progreso,74726,228,220,96,0,0,4,62,21,12,1,1,83,64,2,1,40
Santa Cruz,Andres Ibañez,Santa Cruz de La Sierra,Santa Cruz de la Sierra,Colegio El Progreso,74727,230,220,59,0,1,1,83,12,22,0,2,70,95,1,0,25
Santa Cruz,Andres Ibañez,Santa Cruz de La Sierra,Santa Cruz de la Sierra,Colegio El Progreso,74728,228,220,84,1,0,1,62,23,10,1,0,91,50,4,2,47
Santa Cruz,Andres Ibañez,Santa Cruz de La Sierra,Santa Cruz de la Sierra,Colegio El Progreso,74729,228,220,99,0,0,2,63,16,14,1,0,102,64,0,1,29
Santa Cruz,Andres Ibañez,Santa Cruz de La Sierra,Santa Cruz de la Sierra,Colegio El Progreso,74730,228,220,99,0,0,0,64,15,10,1,1,106,52,2,0,41
Santa Cruz,Andres Ibañez,Santa Cruz de La Sierra,Santa Cruz de la Sierra,Colegio El Progreso,74731,226,220,96,0,0,0,70,12,9,1,2,82,65,2,0,44
Santa Cruz,Andres Ibañez,Santa Cruz de La Sierra,Santa Cruz de la Sierra,Colegio El Progreso,74732,228,220,74,0,0,2,72,14,12,1,0,82,88,0,1,31
